Route ID;Step ID;Town A;Town B;Distance;Driver name
230786;21;GRANDJEAN;BORDS;14.217;Andrei RUSSO
185347;11;LES CHATELIERS;ST GERMIER;8.37;Roman MAGOMEDOV
100226;2;GENSAC;LUSSAGNET LUSSON;108.904;Ivan NOVIKOVA
42469;7;SANT ANDREA DI BOZIO;REMOLLON;351.525;Juan RUSSO
201747;17;PRUGNY;ORVILLIERS ST JULIEN;23.113;Claude ZIMMERMANN
165108;16;MARTILLAC;ARES;42.166;Michel SILVA
99463;20;MONTCOURT;BOUSSERAUCOURT;4.138;Karin GONZALEZ
23989;14;PLOUHA;PLEUBIAN;23.293;Marie SMITH
232433;10;VILLENEUVE LES AVIGNON;PUJAUT;3.476;Rosa WILLIAMS
107881;25;BAYON SUR GIRONDE;CAMBLANES ET MEYNAC;32.532;Mária NAVARRO
294356;11;OZ;BRESSIEUX;66.084;Andrey WEBER
164959;15;FRESNOIS LA MONTAGNE;TELLANCOURT;1.898;Maryia KOVALENKO
150802;13;CLERE SUR LAYON;MONS;138.109;John GUTIERREZ
266150;17;REPPE;NOVILLARD;8.186;Aleksandra FERNANDEZ
269175;24;HEUDICOURT SOUS LES COTES;MAMEY;19.927;Lyubov KLEIN
119420;8;COURCELLES;GERAISE;15.849;Nykolai ALONSO
543;4;ORNOLAC USSAT LES BAINS;CAZENAVE SERRES ET ALLENS;4.204;Juan SMITH
286500;28;ST SAUVEUR;COGNIN LES GORGES;6.438;Valentyna VARGA
82414;12;DOMESSIN;TRAMOLE;34.013;Manfred COSTA
164648;5;FRESNAY LE COMTE;COULONGES SUR SARTHE;83.895;Anton KRAVCHENKO
101093;21;TOULOUSE;MONTRABE;9.347;Marie IVANOVA
278127;22;ST MICHEL DE FRONSAC;ST SULPICE ET CAMEYRAC;7.051;Mario JONES
25270;29;LES SALELLES;ST SEBASTIEN D AIGREFEUILLE;70.344;Werner SIMON
29866;27;SIVIGNON;CHEVAGNY SUR GUYE;12.655;Aleksandr SCHNEIDER
207893;49;GLAIGNES;HIRSON;117.822;Anastasiya RUIZ
83756;9;SAUVILLE;MONTGON;6.509;Paul GOMEZ
217540;5;ST POMPAIN;TAILLANT;58.184;Mikhail MEIER
277179;5;LEVALLOIS PERRET;PARIS;9.254;Josef BROWN
263673;9;ST VICTOR;CORQUOY;61.185;Jean ANDERSSON
245257;37;RENNEPONT;ANDELOT BLANCHEVILLE;32.646;Evgeniy SMITH
58496;20;ORVILLE;COURMEMIN;37.945;Svetlana WILSON
22013;29;OUSSOY EN GATINAIS;CONFLANS SUR LOING;11.56;Manfred NAGY
287877;20;MOSNAC;DOUVILLE;105.115;Tatyana SMITH
215388;37;SPINCOURT;PILLON;9.491;Elena PEREIRA
4867;15;BESSON;BLIGNY SUR OUCHE;129.805;Tomasz FERNANDEZ
81510;1;ST JEAN D ANGLE;ROCHEFORT;12.478;Jan BROWN
207138;32;THOIRE SUR DINAN;MONTBIZOT;48.124;John RAMOS
25320;10;LA MONSELIE;FLAGNAC;84.133;Denis HANSEN
63570;18;ATTAINVILLE;PUISIEUX;41.204;Hans KOCH
225572;8;PRECHAC;LAU BALAGNAS;1.394;Nikolay SANTOS
47650;29;AYN;IZIEU;12.742;Nykolai RAMOS
103933;8;LA BOULAYE;VILLAPOURCON;26.784;Vladimir MORENO
122637;11;VIC LE FESQ;CRESPIAN;3.175;Manfred JONES
244545;21;QUINTAL;VAULX;12.521;Aleksandr JOHNSON
195346;17;BALNOT LA GRANGE;JULLY SUR SARCE;14.723;Klaus TAYLOR
162757;29;CEYROUX;CHATELUS LE MARCHEIX;6.593;Giuseppe JONES
262293;30;MESCOULES;ST JULIEN INNOCENCE EULALIE;3.503;Juan VARGA
101465;17;SARREGUEMINES;SILTZHEIM;5.529;Wolfgang WEBER
708;16;ST MARTIN D ARMAGNAC;MAULICHERES;3.264;Werner SCHNEIDER
224554;1;GARONS;BOUILLARGUES;3.372;Giuseppe SZABÓ
32742;19;RAHON;NEVY LES DOLE;3.291;Robert KOVALENKO
228613;11;PEYPIN D AIGUES;VITROLLES EN LUBERON;3.686;Elena KOVÁCS
146464;11;GENDREY;SERMANGE;2.783;Daniel KARLSSON
216430;4;MONT DAUPHIN;FREISSINIERES;15.014;Mária FERREIRA
278272;14;BIDACHE;CAME;4.703;Valentina WOLF
275304;3;ONESSE LAHARIE;LE SEN;42.724;Pavel WOLF
209301;7;EVILLERS;CHANTRANS;7.374;Evgeniy JONES
235616;9;AHAXE ALCIETTE BASCASSAN;CARO;4.634;Oksana EVANS
4866;20;COLLONGUES;LES FERRES;19.284;Oksana POPOVA
83531;2;LA TRINITE;ST ANDRE DE LA ROCHE;4.091;Francesco SMIRNOV
264392;21;MONISTROL D ALLIER;OUIDES;11.352;Marie JIMENEZ
231758;23;ST BEAUZEIL;FAYSSAC;95.245;Pavel ROMERO
34234;11;LONGCHAMP SUR AUJON;MATHAUX;34.894;Olha VARGA
259121;1;ORELLE;ST ROMAIN SOUS GOURDON;229.469;Richard KRAVCHENKO
85825;11;BLACY;POIX;28.222;Maria COSTA
35981;24;MONS;THIZY LES BOURGS;69.849;Anton MILLER
22828;17;LE MENIL BROUT;ST MARD DE RENO;29.312;Andrei MÜLLER
28496;11;ST AUBIN EN BRAY;CUIGY EN BRAY;3.988;Oksana NAGY
50029;8;ST LON LES MINES;BELUS;3.404;Hans MUÑOZ
267300;2;ROMAGNE;MARPIRE;22.977;Peter KARLSSON
142344;11;LA BERNARDIERE;TREIZE SEPTIERS;5.398;Francesco THOMAS
279394;1;ASPERES;CARNAS;4.463;Robert SIMON
172893;15;GAAS;OSSES;45.155;Martin KUZNETSOVA
111342;3;LES BARILS;ST VICTOR SUR AVRE;4.044;Robert ROSSI
176290;6;BORDEAUX;LORMONT;4.733;Claude SHEVCHENKO
122347;5;LUC SUR ORBIEU;CRUSCADES;3.572;Juan FERRARI
133038;22;VILLERS LA FAYE;BOUSSELANGE;30.721;Ana PAVLOVA
127581;10;ARBORAS;LANSARGUES;49.816;Alexander JOHNSON
265516;2;PAUILHAC;MAGNAS;8.313;Pavel KLEIN
270931;14;LARRIVIERE ST SAVIN;BATS;11.75;Jose SCHÄFER
234073;32;ST BEAUZIRE;ST PRIVAT DU DRAGON;15.548;Juan RAMOS
235116;23;ST SAUVY;ANSAN;2.851;Irina GUTIERREZ
262269;19;AVRILLE;BRISSAC LOIRE AUBANCE;23.143;Tatiana NOVIKOVA
229031;21;ST SULPICE;PORQUERICOURT;66.217;Ekaterina IVANOV
168605;24;ST BARTHELEMY DE VALS;VERNOSC LES ANNONAY;13.729;Anton ALONSO
205547;5;AGNEAUX;MOYON VILLAGES;13.377;David SCHULZ
89554;2;ST JOUAN DES GUERETS;LA VILLE ES NONAIS;6.177;Anton NOWAK
293088;23;MONTROND LES BAINS;EGLISOLLES;34.263;Jose FERREIRA
58417;25;VERNEIL LE CHETIF;MONCE EN SAOSNOIS;61.948;Manfred MARTIN
31132;2;PLAISANCE DU TOUCH;NAVES;75.27;Marta FERRARI
205653;4;CARTELEGUE;ST ROMAIN;57.033;Antonio FERNANDEZ
272527;16;COURCELLES;POURSAY GARNAUD;2.437;Martin BONDARENKO
263684;22;CHOLONGE;ST AUPRE;45.455;Alina JONES
165829;17;CHATEAU ROUGE;GUERSTLING;4.628;Igor HUBER
46845;9;SOS;BOUSSES;11.313;Vera DIAZ
126568;6;COULON;CLUSSAIS LA POMMERAIE;50.373;Oksana SMIRNOVA
56924;14;BRESDON;MONTAURIOL;150.46;Andrei RUIZ
44576;5;MANCIET;TOUJOUSE;19.017;Karin HUBER
123151;6;JOUE DU PLAIN;LA LANDE DE GOULT;12.407;Jan GONZALEZ
216299;3;MARGAUX CANTENAC;LABARDE;3.427;Sergey POPOVA
277590;12;STE RAMEE;SEMOUSSAC;4.463;Ekaterina POPOV
115598;21;VILLANIERE;ROUAIROUX;23.905;Anna MAGOMEDOV
91398;9;LES ADRETS;FROGES;5.131;Alina WILSON
182966;9;LYAS;ST BARTHELEMY GROZON;22.957;Olha PEREZ
231886;14;CHADRON;ESPALY ST MARCEL;12.44;Jean SZABÓ
260525;13;ST NAZAIRE LES EYMES;PLAN;36.542;Thomas MARIN
71132;14;COATREVEN;CAMLEZ;2.335;Wolfgang WILSON
290850;11;CIREY;TALLENAY;14.576;Wolfgang JONES
178370;3;ST JULIEN EN GENEVOIS;VILLE LA GRAND;15.864;Dmitriy WEBER
283135;11;ETREPAGNY;DAUBEUF PRES VATTEVILLE;22.889;Lyubov KOCH
110043;19;BRION PRES THOUET;FONTENAY LE COMTE;80.561;Sandra PETROV
206052;17;UNIEUX;VALEILLE;33.48;Wolfgang WAGNER
245157;15;ST MARTIN DE JUILLERS;ST SEVERIN SUR BOUTONNE;17.945;Andrea KOVALENKO
93226;33;BUSSIERES;MORTROUX;67.883;Christine TAYLOR
197082;8;WARLUIS;HERMES;7.758;Andrey IVANOV
270273;16;POMPAIRE;LHOUMOIS;13.274;Mikhail RODRIGUEZ
142867;7;MONTGE EN GOELE;ROSOY EN MULTIEN;19.362;Francisco SANTOS
42585;44;ST ETIENNE D ALBAGNAN;ROQUEBRUN;11.996;Juan IVANOV
99089;24;BOIS DE LA PIERRE;CAZAC;16.958;Roman PAVLOVA
190375;25;DAMPIERRE LES CONFLANS;UTTENHEIM;122.752;Andrey ROSSI
244335;10;SEULLINE;OUFFIERES;15.224;Maria WOLF
207570;20;ST SARDOS;ST JEAN DE DURAS;41.788;Sergey SANCHEZ
161090;14;MOHON;ST MALO DES TROIS FONTAINES;5.502;Manfred SMITH
117209;17;BELLEVIGNE LES CHATEAUX;VARRAINS;5.341;Claude SCHULZ
72506;14;ST PAUL DES LANDES;ST CONSTANT FOURNOULES;29.786;Christian SMITH
126220;2;MONTAGNAC;ST PARGOIRE;6.882;Maria KARLSSON
30844;12;VALONNE;VERNOIS LES BELVOIR;3.173;Nykolai HOFFMANN
159989;2;SASSEVILLE;GRAINVILLE LA TEINTURIERE;5.523;Svetlana TORRES
207824;27;AUTET;SAVOYEUX;2.715;Vasylyi PEREIRA
240050;2;VARNEVILLE;LONGCHAMPS SUR AIRE;26.185;Nikolay WILSON
99093;18;SCIONZIER;LA RIVIERE ENVERSE;8.154;Jean MEYER
200407;15;DRANCY;PRESLES;23.948;Mario KLEIN
87991;28;MEHOUDIN;CHAMPSECRET;15.103;David JOHANSSON
254145;15;FOS;AUTIGNAC;9.674;Dmitriy MARIN
68789;19;VILLEJOUBERT;BONNEUIL;35.228;Alexander ROSSI
297290;11;ST FRAJOU;GENSAC DE BOULOGNE;21.551;Daniel LOPEZ
62472;9;CHAMPFROMIER;APREMONT;12.759;Tomasz GARCIA
81045;1;PLERGUER;MONT DOL;7.998;Tatiana VASILEVA
15092;30;LA CAUNETTE;QUARANTE;15.764;Marta MARTINEZ
267376;33;ALAIGNE;ARZENS;14.686;Vasylyi ANDERSSON
187126;24;ST MARTIN DU VIVIER;ANCOURT;48.754;Darya RODRIGUEZ
33775;25;REGNEY;MANDRAY;52.135;Brigitte FERREIRA
296630;37;CLERMONT SUR LAUQUET;SERRES;13.996;Andreas DIAZ
190357;16;EMANVILLE;BEAULIEU LES FONTAINES;160.146;Roman WILSON
199714;16;LIVRON SUR DROME;PORTES LES VALENCE;10.429;Sandra VASILEVA
73324;18;MARMANDE;POUDENAS;51.718;Peter BROWN
71258;24;LE TALLUD;ST CHRISTOPHE SUR ROC;20.007;Jan NAVARRO
43815;17;VERNIERFONTAINE;VOIRES;3.081;Darya MAGOMEDOV
112222;11;STE GEMME;RONCHERES;4.535;Darya SCHMIDT
166610;19;ST GERMAIN DU BEL AIR;MAXOU;11.109;Rosa BROWN
286532;22;EPPES;BLANZY LES FISMES;24.518;Robert SIMON
111569;32;LE LONZAC;BEAUMONT;6.992;Pavel NAGY
56487;29;FARGES LES MACON;MARSONNAS;22.411;Mario ALVAREZ
259080;12;ST GERMAIN D AUNAY;LA GONFRIERE;14.907;Daniel ROMERO
43022;9;ARROSES;AURIONS IDERNES;2.339;Svetlana FERREIRA
121830;16;MILLERY;PORCIEU AMBLAGNIEU;52.98;Wolfgang WILSON
37325;23;PUYROLLAND;BEAULIEU SOUS PARTHENAY;69.652;Jean WILSON
285883;16;BOUVIERES;BOURDEAUX;8.506;Daniel ANDERSSON
201608;4;ST PAUL;BERSON;3.871;Marta VOLKOVA
5885;19;FLAMARENS;ESPARSAC;17.485;Lyubov MEYER
140938;24;OUTRIAZ;SEYSSEL;25.816;Marie KLEIN
297197;5;ORSANS;BONNETAGE;28.263;Vera EVANS
52971;17;CONDEON;MONTMOREAU;21.91;Elena VASILEVA
33315;32;MARSAS;ST VALLIER;33.897;Svetlana JENSEN
199902;19;LE BAILLEUL;COURCELLES LA FORET;11.974;Eva LOPEZ
195163;5;CASTELNAVET;ROZES;22.911;Patrick KRAVCHENKO
121125;36;CHANES;SAILLY;35.687;Evgeniy SZABÓ
81385;1;LE PONTET;AILLON LE JEUNE;16.982;Hans ZIMMERMANN
245163;19;FUMAY;REGNIOWEZ;18.347;Valentyna ZIMMERMANN
271492;13;CHAUCHE;LES BROUZILS;7.84;Maryia WILSON
52155;10;BOUELLES;NEUVILLE FERRIERES;3.017;Yvan POPOVA
71016;10;CHAPPES;RONNET;27.533;Andrea MOROZOVA
272314;24;SOULIGNE FLACE;MAREAU AUX PRES;131.433;Darya ANDERSSON
105829;8;PREMANON;BELLEFONTAINE;11.967;Brigitte ALVAREZ
208478;22;VIVES;LA BASTIDE;16.114;Laura WILLIAMS
68343;13;ST PIERRE AVEZ;HAUTES DUYES;32.962;Giovanni SCHÄFER
148448;11;ASQUES;CENON;12.842;Tomasz MARIN
1505;11;TALLUD STE GEMME;LA CHATAIGNERAIE;12.663;Andreas PEREZ
222743;10;DUNTZENHEIM;LITTENHEIM;3.847;Jose TÓTH
53287;9;PUISIEUX;SAMMERON;18.097;Thomas FERNANDEZ
184062;2;SAUVETERRE;LESPINASSIERE;4.968;Darya ZIMMERMANN
203794;17;NOVEL;BERNEX;5.013;Laura WAGNER
136748;7;PETIT LANDAU;HOMBOURG;2.781;Anna BROWN
95305;13;HOUEILLES;COURS LES BAINS;21.208;Yuliya HUBER
102974;6;SALLAGRIFFON;VAL DE CHALVAGNE;12.128;Anne HERNANDEZ
82014;6;DOMAZAN;ST GENIES DE COMOLAS;15.461;Ivan SHEVCHENKO
18967;2;TERVILLE;LORRY LES METZ;22.641;Wolfgang SANCHEZ
152576;8;LES BORDES AUMONT;VILLEMEREUIL;3.02;Jose PAVLOVA
104907;35;TORCIEU;STE JULIE;10.234;Tomasz SANTOS
55836;7;ALLOS;UVERNET FOURS;7.261;Elisabeth DAVIES
158470;7;BEAUREGARD L EVEQUE;ENNEZAT;11.058;Werner HOFFMANN
137883;7;CRESSIN ROCHEFORT;BELMONT TRAMONET;25.201;Antonio KRAVCHENKO
295261;19;MEZIERES EN BRENNE;BOUSSAY;27.991;Lyubov JOHANSSON
226268;27;MOISSANNES;ST MARTIN TERRESSUS;8.676;Laura PETROVA
117883;15;ST PIERRE DU REGARD;LANDIVY;53.915;Mária WAGNER
141609;12;ST MARTIN LA SAUVETE;CEZAY;5.155;Nadezhda WILLIAMS
6361;9;CELLIEU;GRANDVAL;69.051;Marta ROMERO
220860;19;CHAUMONT LE BOIS;NICEY;23.585;Maryia NAVARRO
94848;14;SILLE LE GUILLAUME;ST AGNAN DE CERNIERES;97.481;Piotr SANTOS
201671;28;BOUGUENAIS;ST AIGNAN GRANDLIEU;4.238;Andrei TÓTH
240649;26;PAIZAY NAUDOUIN EMBOURIE;MORNAC;44.946;Vladymyr HUBER
136867;23;ST HILAIRE DES LOGES;PISSOTTE;12.451;Vasylyi JONES
48766;4;BAULOU;TOURTROL;21.728;Werner DIAZ
142167;18;VAGNAS;CHANTEMERLE LES GRIGNAN;39.389;Thomas SHEVCHENKO
171929;10;BENET;ST SIMON DE PELLOUAILLE;84.692;Piotr JENSEN
43172;7;CURAN;MONTS DE RANDON;71.166;John NAGY
172184;12;POIGNY LA FORET;MITTAINVILLE;8.989;Michael DAVIES
154059;5;CRION;LUNEVILLE;6.437;Robert BROWN
233399;22;NEUFMAISONS;FLIN;16.784;Daniel MARIN
179328;20;LOUVECIENNES;L ETANG LA VILLE;4.021;Sandra POPOV
235143;35;BRULLEMAIL;COURTOMER;4.17;Ivan JOHNSON
26858;8;BOURGBARRE;CORPS NUDS;3.953;Tatyana RODRIGUEZ
84189;17;MONTCHANIN;MONT SOUS VAUDREY;88.639;Mariya MARIN
190592;2;ST CREPIN;LA ROCHE DE RAME;4.816;Josef THOMAS
89023;12;COURMAS;SACY;3.131;Marina PETROV
32260;2;COYRIERE;DOUCIER;34.809;Mikhail GUTIERREZ
18185;12;BUXEROLLES;BONNEUIL MATOURS;17.157;Andrea JOHANSSON
261030;15;LA SELLE EN HERMOY;LICHERES SUR YONNE;77.775;Irina RAMOS
252174;9;ALBERTVILLE;ST FERREOL;14.914;Maksim SOKOLOVA
130447;20;FELINES TERMENES;MONTAGNAC;90.817;Claude POPOV
211251;13;SENONES;ST SAUVEUR;13.286;Mario BONDARENKO
8559;21;TALENCIEUX;EPINOUZE;16.504;Peter SCHULZ
204270;31;TRESSES;BEYCHAC ET CAILLAU;8.4;Andrea GARCIA
190265;6;CARIGNAN DE BORDEAUX;VILLENAVE D ORNON;7.948;Irina SHEVCHENKO
79790;21;CHOUILLY;BARZY SUR MARNE;33.325;Barbara HOFFMANN
227959;6;MOURNANS CHARBONNY;CHAMPAGNOLE;7.866;Denis PEREIRA
34882;38;ARZILLIERES NEUVILLE;LE BUISSON;16.514;Yuliya FISCHER
207183;2;MOLINS SUR AUBE;NEUVILLE SUR SEINE;44.362;Andrea PEREZ
30187;10;ST MARS LA BRIERE;ARTHEZE;44.58;Petra POPOVA
75724;22;ST MARS DE COUTAIS;PAULX;13.8;Jean KOVÁCS
202453;17;LYON;ST ALBAN D AY;64.386;Thomas DAVIES
154306;29;ST JULIEN DES CHAZES;LOUDES;14.415;Barbara SANCHEZ
298707;11;LA BEAUME;MONTCLUS;14.911;Marta SCHNEIDER
55056;19;ST MEDARD EN FOREZ;SORBIERS;11.88;Vasylyi VASILEVA
108604;15;GORGES;OREE D ANJOU;24.296;Barbara ROSSI
205204;4;BAZEILLES SUR OTHAIN;MARVILLE;6.268;Karin RAMOS
90734;5;SARTILLY BAIE BOCAGE;ST PLANCHERS;9.695;Patrick COSTA
117602;15;MARCHEVILLE;LE PAS ST L HOMER;27.443;Josef KUZNETSOV
162935;9;ST CALAIS DU DESERT;LE PIN AU HARAS;40.342;Nikolay KARLSSON
252986;19;LA GUERINIERE;LANGON;89.542;Elena ANDERSSON
55631;23;MONTENOISON;MOUSSY;3.769;Andreas KUZNETSOVA
23792;4;LYONS LA FORET;MONTJAVOULT;30.455;Maria PETROVA
270723;8;NANTILLE;STE MEME;2.963;Anne EVANS
70800;21;GRATREUIL;COLLIGIS CRANDELAIN;80.672;Olha ANDERSSON
146969;7;ST GERMAIN DE VIBRAC;GUIMPS;7.626;Tomasz TAYLOR
131256;30;ARMOUS ET CAU;JUILLAC;6.205;Giuseppe PAVLOVA
35073;5;GUMIANE;LES TONILS;9.904;Martin KOVALENKO
28607;18;FRECHEDE;AURIONS IDERNES;36.681;Christian SIMON
76786;5;JARD SUR MER;LE BERNARD;12.521;Olga ZIMMERMANN
189640;16;AMBRUGEAT;PERET BEL AIR;8.098;Christian RAMOS
168154;12;PROSNES;POUILLY SUR SERRE;74.417;Valentyna NOVIKOVA
60261;15;MONTLUCON;VOINGT;59.512;Rosa NAVARRO
280495;11;MAUROIS;LERZY;33.185;Francesco MEIER
76038;14;STE EANNE;EXIREUIL;7.626;Marina THOMAS
109531;46;BARDIGUES;PANJAS;80.752;Svetlana WILLIAMS
101580;27;PEYROUSE;ARCIZANS DESSUS;13.136;Serhei DIAZ
75159;21;NEUILLY EN SANCERRE;TREUZY LEVELAY;108.227;Angela SIMON
269977;24;VAUX;MILLANCAY;129.503;Monika RAMOS
37875;10;TRAGNY;PONT A MOUSSON;23.75;Petra TAYLOR
12309;11;LE CENDRE;JOURSAC;63.157;Peter SCHMID
56978;1;LA SEYNE SUR MER;TOULON;7.272;Michael SANCHEZ
105219;11;ST LAURENT DE CERIS;CONFOLENS;15.535;Sergey BAUER
60823;16;MAILLAS;CAPTIEUX;9.593;Valentyna SMIRNOVA
98071;4;FLAGEY RIGNEY;LES AUXONS;23.814;Christine MÜLLER
22163;24;BOURGUIGNON LES LA CHARITE;CHASSEY LES SCEY;15.235;Alexander THOMAS
294584;8;SALLAGRIFFON;ST VALLIER DE THIEY;21.067;Svetlana GONZALEZ
47768;17;ST GERAND LE PUY;CHATILLON;36.773;Jean PEREZ
37342;17;ST ROMAIN;CHOMELIX;26.626;Vladymyr SZABÓ
75032;8;GARGAS;SALLES;58.578;Vladimir BECKER
111351;7;BEZAC;UNZENT;3.872;Denis PEREIRA
284328;1;ANGOULINS;LA ROCHELLE;8.102;Elena MORENO
11798;14;LIOUX LES MONGES;PONTARION;46.703;Vladimir SCHNEIDER
232592;2;LA GAUDE;ST PAUL DE VENCE;4.288;Giuseppe NOVIKOVA
57997;23;LE NEUBOURG;LE MESNIL SOUS JUMIEGES;29.363;Maksim IVANOV
288422;15;VILLERS ROBERT;MONTBARREY;10.696;Andrey SHEVCHENKO
105043;31;LE VIGEN;MONTROLLET;40.954;Andrea IVANOV
81487;13;CHANTERELLE;LAQUEUILLE;31.262;Aleksandr PETROV
290639;6;BASLY;COLOMBY ANGUERNY;1.808;Laura SMIRNOV
245313;2;LA TURBIE;BITCHE;590.248;Josef PEREZ
14374;1;SAUVIAN;LESPIGNAN;7.099;Nikolay POPOV
129775;21;COLLONGES SOUS SALEVE;ARTHAZ PONT NOTRE DAME;8.832;Marta RICHTER
208200;7;ALBEPIERRE BREDONS;LAVAUDIEU;53.902;Nikolay FERNANDEZ
149384;21;LAMAGDELAINE;LACOUR;47.624;Maria SMIRNOVA
285420;2;BANNANS;ROUFFANGE;54.257;Juan PETROV
226490;25;ST SULPICE D ARNOULT;SOULIGNONNE;4.878;Andrey SMIRNOVA
267574;32;PUYVERT;ESPARRON;44.95;Elena SCHULZ
63014;5;ST JEANNET;SOURRIBES;20.783;Patrick MAGOMEDOV
93365;10;REMILLY;BAYET;74.808;Sergey PAVLOVA
164394;8;ST HIPPOLYTE DE MONTAIGU;VOLVENT;90.474;Vasylyi PEREZ
91837;10;IZON LA BRUISSE;VALFLAUNES;148.417;Tatyana GUTIERREZ
8495;10;LONGUEVILLE;SAMAZAN;9.2;Thomas MARIN
153254;13;MONTARCHER;SAVIGNEUX;20.183;Juan RODRIGUEZ
3037;12;LEDENON;MONTAREN ET ST MEDIERS;18.505;Yuliya GARCIA
118419;12;PENNES LE SEC;PRADELLE;3.571;Rosa RUSSO
220661;1;LES AUTHIEUX SUR LE PORT ST OUEN;TOURVILLE LA RIVIERE;3.221;Aleksandr ANDERSSON
195495;8;THIVARS;SOUVIGNE SUR MEME;62.078;Lyubov ANDERSSON
39992;21;AZAT CHATENET;BUJALEUF;34.451;Daniel KOVÁCS
266506;32;VERRIERES;HEUDICOURT SOUS LES COTES;85.765;Mario HERNANDEZ
50997;17;NESLE ET MASSOULT;BOURGUIGNONS;40.754;Sergey MARTINEZ
248861;26;SAIRES;MONCONTOUR;17.385;Sergey SANCHEZ
213786;13;AHEVILLE;LES ABLEUVENETTES;10.366;Evgeniy FERREIRA
87234;12;AUFLANCE;THONNE LE THIL;5.877;Jose TORRES
92837;6;LE MESNIL DURDENT;LA GAILLARDE;7.081;David FERRARI
945;23;PONT DE POITTE;BELLEFONTAINE;30.266;Denis PEREIRA
216499;20;FULVY;AVON LA PEZE;81.375;Anton WILSON
296619;7;SALLES SUR MER;AYTRE;5.958;Hans NOWAK
296327;27;THEVET ST JULIEN;TOUCHAY;14.018;Roman MORENO
147606;24;MAGNAS;L ISLE BOUZON;3.521;Denis PETROV
79087;7;PONT EVEQUE;L HORME;30.246;Darya GARCIA
170388;18;VITRAY EN BEAUCE;FLACEY;15.475;Francesco WAGNER
159944;19;ST SAVOURNIN;ROQUEVAIRE;8.746;Alexander JIMENEZ
97004;7;BEAUMOTTE LES PIN;THUREY LE MONT;23.796;Aleksey GOMEZ
162651;8;RICARVILLE DU VAL;MESNIERES EN BRAY;9.172;Aleksey PEREIRA
144084;23;AUBIET;ST SOULAN;17.259;Elisabeth SCHMIDT
259675;25;VERPEL;CHUFFILLY ROCHE;23.501;Valentyna ALVAREZ
197315;4;RAMBUCOURT;APREMONT LA FORET;10.018;Aleksandr BROWN
146100;5;POISEUL LA GRANGE;CORPOYER LA CHAPELLE;14.184;Juan GOMEZ
232531;2;DOLUS D OLERON;LE CHATEAU D OLERON;4.501;Eva MÜLLER
162368;10;ST GENES DU RETZ;LE VERNET STE MARGUERITE;54.05;Andrey RUSSO
90260;4;GRAYAN ET L HOPITAL;ST VIVIEN DE MEDOC;9.072;Lyubov LOPEZ
246721;34;ST GEORGES DE GREHAIGNE;HUISNES SUR MER;8.237;Marie FERNANDEZ
237677;27;VERRIERES;ST MAUR SUR LE LOIR;56.328;Tatiana TAYLOR
110266;5;RUSTREL;BELLECOMBE TARENDOL;48.456;Nadezhda BECKER
55488;24;CHAMPEAUX;LANDAVRAN;2.736;Yuliya FISCHER
140360;10;EXIREUIL;PAMPROUX;11.268;Patrick KRAVCHENKO
11814;31;ST MAURICE LA CLOUERE;LA PUYE;36.66;Andrea KOVALENKO
209287;12;ST LORMEL;ST JACUT DE LA MER;5.708;Nadezhda POPOVA
204492;9;VAUX ROUILLAC;BESSE;27.524;Elena PEREIRA
201719;1;LES MATHES;ST AUGUSTIN;5.43;Angela ROMERO
46782;28;LA VALLEE;BEURLAY;3.571;Anna BECKER
274319;10;LESCAR;POEY DE LESCAR;2.886;Maksim BROWN
251057;2;ST SULPICE;RIVIERES;173.225;Tatyana JIMENEZ
189039;26;LES EDUTS;TRAYES;77.785;Richard POPOV
264553;29;PROUVAIS;GOUDELANCOURT LES BERRIEUX;8.436;Yuliya TÓTH
19673;17;VILLARS SOUS ECOT;PLUMONT;81.724;Klaus BROWN
84370;10;SEVIGNY;BEILLE;86.084;Juan HANSEN
202756;30;AUBIGNY;ST BENIN D AZY;40.432;Angela SANTOS
233085;12;DOAZON;SEGOS;30.517;Elisabeth SCHNEIDER
131289;37;FESTIGNY;VILLENEUVE SUR BELLOT;36.191;Maria PETROVA
26260;25;ANGLADE;QUEYRAC;32.974;Oksana ALONSO
116824;11;PASSENANS;LA BARRE;39.629;Jan IVANOVA
236551;14;LAGNIEU;VAUX EN BUGEY;4.141;Aleksey SMIRNOV
18069;14;NOAILHAC;ESCOUSSENS;14.471;Andreas ZIMMERMANN
282665;5;SOUASTRE;GRANDCOURT;13.434;Valentyna PEREZ
234391;27;CONCHIL LE TEMPLE;TIGNY NOYELLE;2.709;Nadezhda MARIN
276775;30;JOUY EN JOSAS;ELANCOURT;14.929;Jan KOCH
250626;17;LANTENNE VERTIERE;RECOLOGNE;6.679;Maria RAMOS
77651;13;CRAONNE;CORBENY;3.003;Evgeniy HUBER
126909;14;PESSANS;EPEUGNEY;11.702;Jan MILLER
286799;15;MERINCHAL;ST MARTIAL LE VIEUX;28.305;Giovanni HERNANDEZ
233546;37;AUMENANCOURT;BELLEVILLE ET CHATILLON SUR BAR;55.616;Roman DIAZ
152013;7;REAU;MORSAINS;71.203;Anne MEYER
195882;3;RIOUX MARTIN;GRUN BORDAS;55.308;Nadezhda POPOV
199292;4;VRAINCOURT;ST HILAIRE SUR PUISEAUX;183.699;Antonio SCHNEIDER
183350;18;CHALEZE;LA NEUVELLE LES LURE;61.241;Giovanni KLEIN
